INFO  2015-04-07 11:50:42,953 103106ms FestivalController     Index              - Maak lijst met comments aan
INFO  2015-04-07 11:50:42,953 103106ms FestivalController     Index              - Maak nieuw model voor FestivalModel aan
INFO  2015-04-07 11:50:42,953 103106ms FestivalController     Index              - Geef model in view terug
INFO  2015-04-07 11:50:46,433 106586ms CultureBaseController  BeginExecuteCore   - Controleer cookie en zet de website op de juiste taal(Engels of Nederlands)
INFO  2015-04-07 11:50:46,443 106596ms FestivalController     Index              - Maak sessie aan voor User
INFO  2015-04-07 11:50:46,443 106596ms FestivalController     Index              - Controleer of comment correct is
INFO  2015-04-07 11:50:46,443 106596ms FestivalController     Index              - Voeg comment toe
INFO  2015-04-07 11:51:04,644 124797ms CultureBaseController  BeginExecuteCore   - Controleer cookie en zet de website op de juiste taal(Engels of Nederlands)
INFO  2015-04-07 11:51:04,644 124797ms FestivalController     Index              - Haal festival op a.d.v. id
INFO  2015-04-07 11:51:04,654 124807ms FestivalController     Index              - Indien festival is NULL geef een HttpNotFound terug
INFO  2015-04-07 11:51:04,654 124807ms FestivalController     Index              - Maak lijst met comments aan
INFO  2015-04-07 11:51:04,654 124807ms FestivalController     Index              - Maak nieuw model voor FestivalModel aan
INFO  2015-04-07 11:51:04,654 124807ms FestivalController     Index              - Geef model in view terug
INFO  2015-04-07 11:51:19,204 139357ms CultureBaseController  BeginExecuteCore   - Controleer cookie en zet de website op de juiste taal(Engels of Nederlands)
INFO  2015-04-07 11:51:19,214 139367ms FestivalController     Tickets            - Geef festival a.d.v. id
INFO  2015-04-07 11:51:19,214 139367ms FestivalController     Tickets            - Indien festival is NULL geef een HttpNotFound terug
INFO  2015-04-07 11:51:19,214 139367ms FestivalController     Tickets            - Maak nieuw model voor TicketOrderModel aan
INFO  2015-04-07 11:51:19,214 139367ms FestivalController     Tickets            - Geef model van TicketOrderModel terug
INFO  2015-04-07 11:51:26,134 146287ms CultureBaseController  BeginExecuteCore   - Controleer cookie en zet de website op de juiste taal(Engels of Nederlands)
INFO  2015-04-07 11:51:26,174 146327ms FestivalController     Tickets            - Maak nieuw model voor TiceketOrderModel aan
INFO  2015-04-07 11:51:26,174 146327ms FestivalController     Tickets            - Geef een Json terug
INFO  2015-04-07 11:51:26,244 146397ms CultureBaseController  BeginExecuteCore   - Controleer cookie en zet de website op de juiste taal(Engels of Nederlands)
INFO  2015-04-07 11:51:26,254 146407ms TicketController       Overview           - Maak sessie aan voor TicketOrderModel
INFO  2015-04-07 11:51:26,254 146407ms TicketController       Overview           - Geef Overview view en TicketOrderModel terug
INFO  2015-04-07 11:52:00,884 181037ms CultureBaseController  BeginExecuteCore   - Controleer cookie en zet de website op de juiste taal(Engels of Nederlands)
INFO  2015-04-07 11:52:00,894 181047ms TicketController       Pay                - Maak paymentModel aan
INFO  2015-04-07 11:52:00,894 181047ms TicketController       Pay                - Keuze tussen Ideal of Paypal
INFO  2015-04-07 11:52:00,894 181047ms TicketController       Pay                - Geeft Pay view met model terug
INFO  2015-04-07 11:52:13,714 193867ms CultureBaseController  BeginExecuteCore   - Controleer cookie en zet de website op de juiste taal(Engels of Nederlands)
INFO  2015-04-07 11:52:13,724 193877ms TicketController       Pay                - Maak paymentModel aan
